"X","Y","DateTime"
"773.7","948.3","235914693610"
"773.4","948.3","235914701885"
"787.3","947.0","235914710455"
"780.1","950.9","235914718786"
"780.1","950.9","235914729815"
"774.3","963.5","235914735483"
"773.8","952.9","235914743878"
"773.8","952.9","235914751937"
"767.6","948.5","235914760214"
"776.9","943.6","235914768557"
"776.9","943.6","235914776947"
"782.7","937.4","235914785282"
"779.1","950.5","235914793557"
"779.1","950.5","235914801935"
"776.5","946.0","235914810148"
"774.9","935.8","235914818542"
"774.7","935.9","235914826982"
"773.9","943.1","235914835240"
"772.9","947.2","235914843499"
"772.9","947.3","235914851936"
"795.9","931.3","235914860177"
"884.6","880.4","235914868568"
"836.6","837.9","235914876833"
"817.4","753.6","235914885187"
"768.6","600.7","235914901918"
"742.4","526.9","235914910193"
"685.8","480.5","235914926807"
"628.5","426.7","235914935196"
"372.7","246.1","235914943576"
"431.1","228.9","235914968606"
"405.2","204.0","235914976797"
"298.0","82.2","235914985415"
"309.7","84.1","235914993514"
"308.7","81.2","235915002032"
"308.3","81.1","235915010237"
"310.9","76.1","235915018716"
"316.3","89.0","235915026947"
"335.9","106.0","235915035384"
"342.5","121.2","235915043515"
"348.2","129.9","235915051970"
"351.7","141.2","235915068901"
"355.0","144.5","235915076848"
"440.8","216.5","235915093603"
"468.9","224.1","235915101893"
"375.7","186.2","235915118886"
"377.8","187.8","235915126813"
"372.4","180.8","235915143774"
"307.6","108.6","235915152143"
"296.3","115.8","235915168831"
"290.2","117.7","235915176792"
"285.9","118.8","235915201793"
"429.1","77.1","235915226960"
"417.4","56.5","235915251864"
"454.5","111.5","235915301927"
"477.3","148.2","235915351944"
"495.9","180.0","235915376745"
"389.3","210.7","235915393460"
"388.3","209.5","235915401849"
"393.3","210.1","235915418610"
"395.1","218.0","235915426739"
"305.7","230.0","235915443593"
"298.8","227.6","235915451937"
"272.7","192.2","235915468566"
"237.8","198.2","235915476832"
"256.5","195.7","235915493568"
"260.6","189.8","235915501952"
"263.2","190.4","235915518543"
"253.3","206.7","235915526815"
"255.9","213.7","235915543494"
"254.6","221.7","235915551924"
"254.7","224.2","235915568569"
"170.7","154.6","235915576686"
"170.4","153.6","235915593457"
"221.6","173.3","235915601893"
"209.1","177.7","235915618595"
"214.6","225.8","235915626892"
"216.3","223.0","235915643414"
"191.7","226.3","235915652134"
"1059.1","652.3","235915776764"
"1075.3","679.8","235915793446"
"1065.8","679.2","235915801897"
"1068.7","665.1","235915818517"
"1075.4","667.1","235915826803"
"1075.2","675.0","235915851836"
"1088.9","684.0","235915860102"
"1021.7","714.3","235915868493"
"1022.2","716.2","235915876960"
"1114.3","700.2","235915901912"
"1214.7","684.2","235915910152"
"1241.3","653.4","235915918806"
"1334.8","602.9","235915926781"
"1399.8","573.0","235915935310"
"1445.8","565.1","235915943495"
"1451.0","563.6","235915952120"
"1448.6","557.0","235915960225"
"1448.9","554.5","235915976794"
"1436.6","557.9","235916001677"
"1448.4","553.4","235916018506"
"1449.8","554.0","235916026885"
"1454.3","560.7","235916035144"
"1455.4","562.2","235916043455"
"1453.4","561.9","235916051854"
"1449.1","554.3","235916060087"
"1456.7","550.9","235916068510"
"1456.1","551.3","235916076915"
"1459.1","556.2","235916085086"
"1449.9","564.7","235916093447"
"1450.4","567.5","235916101829"
"1445.3","572.9","235916118278"
"1444.7","573.1","235916126861"
"1453.0","567.3","235916135108"
"1448.3","558.8","235916143416"
"1453.5","558.3","235916151776"
"1458.8","564.4","235916160119"
"1458.6","569.5","235916168442"
"1455.7","572.8","235916176671"
"1453.2","576.7","235916185104"
"1457.6","575.5","235916193432"
"1456.6","574.2","235916201787"
"1456.1","570.8","235916210082"
"1452.0","572.8","235916218500"
"1455.9","570.8","235916226622"
"1459.5","575.5","235916235120"
"1428.5","569.8","235916243397"
"1428.5","569.8","235916251698"
"1478.4","583.4","235916260146"
"1531.2","601.4","235916268341"
"1609.6","626.1","235916276865"
"1599.2","628.0","235916285065"
"1597.9","638.6","235916293442"
"1598.9","637.8","235916301769"
"1597.7","656.9","235916310009"
"1607.8","642.9","235916318406"
"1601.9","645.9","235916326662"
"1596.5","641.6","235916335078"
"1600.9","641.4","235916343361"
"1601.1","636.4","235916351648"
"1602.7","643.1","235916360737"
"1601.4","625.2","235916368262"
"1602.0","632.8","235916376633"
"1592.4","635.5","235916384951"
"1601.6","641.9","235916393326"
"1615.2","650.1","235916401604"
"1635.9","654.0","235916410089"
"1677.5","693.6","235916418360"
"1683.7","686.5","235916426620"
"1685.8","687.8","235916434915"
"1683.6","694.8","235916443323"
"1670.4","698.7","235916451580"
"1677.4","710.3","235916459905"
"1674.9","708.3","235916468239"
"1675.1","708.6","235916476796"
"1672.4","711.8","235916484898"
"1667.6","700.3","235916493341"
"1665.9","703.7","235916501812"
"1664.0","708.4","235916509998"
"1672.0","709.8","235916518233"
"1675.9","705.8","235916526590"
"1673.4","697.7","235916534917"
"1660.3","699.6","235916544103"
"1658.5","698.1","235916551557"
"1662.3","711.9","235916559945"
"1673.1","695.6","235916568223"
"1673.3","695.0","235916576579"
"1670.1","697.1","235916584887"
"1671.7","699.3","235916593408"
"1672.5","703.6","235916601548"
"1673.7","703.7","235916609892"
"1668.3","702.8","235916618215"
"1673.1","693.9","235916626547"
"1672.8","691.5","235916634884"
"1674.9","716.8","235916643246"
"1674.1","709.7","235916651612"
"1672.8","707.5","235916659927"
"1663.2","709.5","235916668225"
"1645.7","706.7","235916676606"
"1601.4","697.1","235916684919"
"1486.0","661.4","235916693300"
"1336.3","616.7","235916701582"
"1069.9","527.1","235916718246"
"870.0","504.0","235916734905"
"849.2","496.6","235916751556"
"852.6","497.6","235916759925"
"711.2","487.4","235916768232"
"711.1","487.5","235916776592"
